# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_27	cds	13592	13849	+	BOFHPH_04054	157.0	5.5e-50	1.0	0.842	0.871	UniRef:UniRef50_B3CB21
contig_27	cds	13889	14194	+	BOFHPH_04055	184.0	3.1e-60	1.0	0.910	0.891	UniRef:UniRef50_A0A0P0L433
contig_27	cds	14274	14636	-	BOFHPH_04056	144.0	1.5e-43	0.917	0.803	0.609	UniRef:UniRef50_D4IQK6
contig_27	cds	14648	15883	-	BOFHPH_04057	775.0	1.3e-282	1.0	0.851	0.927	UniRef:UniRef50_U6R8S7
contig_27	cds	16215	17231	+	BOFHPH_04058	359.0	7.1e-121	0.994	0.808	0.521	UniRef:UniRef50_A0A3D2SHT6
contig_27	cds	17289	18974	-	BOFHPH_04059	686.0	9.4e-243	0.977	0.867	0.593	UniRef:UniRef50_A0A0P0L9Z5
contig_27	cds	18974	19549	-	BOFHPH_04060	218.0	2.2e-70	0.974	0.842	0.618	UniRef:UniRef50_K5YCI1
contig_27	cds	19708	19977	-	BOFHPH_04061	122.0	2.5e-36	1.022	1.0	0.703	UniRef:UniRef50_A0A2E5WJZ9
contig_27	cds	20133	21932	+	BOFHPH_04062	912.0	0.0	0.995	0.874	0.762	UniRef:UniRef50_A0A1W9TFV3
contig_27	cds	22161	24188	-	BOFHPH_04063	868.0	5.0e-312	1.021	1.006	0.621	UniRef:UniRef50_K5YYR0
contig_27	cds	24203	27463	-	BOFHPH_04064	1152.0	0.0	0.969	0.906	0.542	UniRef:UniRef50_A0A5M8QCA4
contig_27	cds	28333	31593	+	BOFHPH_04065	1152.0	0.0	0.969	0.906	0.542	UniRef:UniRef50_A0A5M8QCA4
contig_27	cds	31608	33635	+	BOFHPH_04066	868.0	5.0e-312	1.021	1.006	0.621	UniRef:UniRef50_K5YYR0
contig_27	cds	33864	35663	-	BOFHPH_04067	912.0	0.0	0.995	0.874	0.762	UniRef:UniRef50_A0A1W9TFV3
contig_27	cds	35819	36088	+	BOFHPH_04068	122.0	2.5e-36	1.022	1.0	0.703	UniRef:UniRef50_A0A2E5WJZ9
contig_27	cds	36247	36822	+	BOFHPH_04069	218.0	2.2e-70	0.974	0.842	0.618	UniRef:UniRef50_K5YCI1
contig_27	cds	36822	38507	+	BOFHPH_04070	686.0	9.4e-243	0.977	0.867	0.593	UniRef:UniRef50_A0A0P0L9Z5
contig_27	cds	38565	39581	-	BOFHPH_04071	359.0	7.1e-121	0.994	0.808	0.521	UniRef:UniRef50_A0A3D2SHT6
contig_27	cds	39913	41148	+	BOFHPH_04072	775.0	1.3e-282	1.0	0.851	0.927	UniRef:UniRef50_U6R8S7
contig_27	cds	41160	41522	+	BOFHPH_04073	144.0	1.5e-43	0.917	0.803	0.609	UniRef:UniRef50_D4IQK6
contig_27	cds	41602	41907	-	BOFHPH_04074	184.0	3.1e-60	1.0	0.910	0.891	UniRef:UniRef50_A0A0P0L433
contig_27	cds	41947	42204	-	BOFHPH_04075	157.0	5.5e-50	1.0	0.842	0.871	UniRef:UniRef50_B3CB21
contig_27	cds	42455	43219	-	BOFHPH_04076	504.0	4.5e-182	1.0	1.0	1.0	UniRef:UniRef50_U6RB45
contig_27	cds	43257	44834	+	BOFHPH_04077	817.0	9.1e-297	1.015	1.004	0.861	UniRef:UniRef50_D4IQK2
contig_27	cds	44894	46984	+	BOFHPH_04078	1031.0	0.0	0.826	0.970	0.890	UniRef:UniRef50_A0A3E4MSD4
contig_27	cds	47148	47600	+	BOFHPH_04079	220.0	4.1e-73	0.987	0.967	0.757	UniRef:UniRef50_C9LIH6
contig_27	cds	47590	53430	+	BOFHPH_04080	3243.0	0.0	1.003	1.027	0.855	UniRef:UniRef50_A0A3E4PS46
contig_27	cds	53617	53925	-	BOFHPH_04081	210.0	1.4e-70	1.0	1.0	1.0	UniRef:UniRef50_A0A412H197
contig_27	cds	54014	54391	+	BOFHPH_04082	-	-	-	-	-	-
contig_27	cds	54403	55260	+	BOFHPH_04083	564.0	1.2e-204	0.982	0.949	1.0	UniRef:UniRef50_A0A412H1H8
contig_28	cds	943	1407	+	BOFHPH_04084	306.0	1.3e-106	1.0	0.895	1.0	UniRef:UniRef50_I9SB55
contig_28	cds	1495	4491	+	BOFHPH_04085	1189.0	0.0	0.977	0.879	0.607	UniRef:UniRef50_G1WDR5
contig_28	cds	4511	6115	+	BOFHPH_04086	516.0	1.5e-177	1.028	1.013	0.505	UniRef:UniRef50_A0A134BVN2
contig_28	cds	6528	6932	+	BOFHPH_04087	144.0	1.9e-43	0.970	0.935	0.523	UniRef:UniRef50_G5SW00
contig_28	cds	6929	8209	+	BOFHPH_04088	553.0	3.0e-195	0.988	0.938	0.594	UniRef:UniRef50_Q8A5C8
contig_28	cds	8215	8736	+	BOFHPH_04089	263.0	2.4e-89	0.971	0.923	0.738	UniRef:UniRef50_Q9CFL9
contig_28	cds	8843	9175	+	BOFHPH_04090	223.0	3.9e-75	0.991	0.801	0.954	UniRef:UniRef50_F9Z794
contig_28	cds	9273	11609	+	BOFHPH_04091	959.0	0.0	1.009	1.001	0.605	UniRef:UniRef50_I9SA55
contig_28	cds	11651	12667	+	BOFHPH_04092	501.0	7.0e-178	0.985	0.925	0.703	UniRef:UniRef50_F9Z792
contig_28	cds	12764	12946	+	BOFHPH_04093	-	-	-	-	-	-
contig_28	cds	13041	14255	+	BOFHPH_04094	777.0	1.5e-284	1.0	0.946	0.970	UniRef:UniRef50_I9GZT8
contig_28	cds	14835	15680	-	BOFHPH_04095	493.0	2.2e-176	0.993	0.946	0.828	UniRef:UniRef50_I9SB46
contig_28	cds	15877	16161	+	BOFHPH_04096	-	-	-	-	-	-
contig_28	cds	16174	16785	+	BOFHPH_04097	265.0	6.0e-89	0.956	0.898	0.619	UniRef:UniRef50_F3PP77
contig_28	cds	16841	18343	+	BOFHPH_04098	810.0	8.6e-295	1.002	1.0	0.812	UniRef:UniRef50_F7LKG1
contig_28	cds	18399	19832	+	BOFHPH_04099	934.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_I8UTP4
contig_28	cds	20027	20941	+	BOFHPH_04100	504.0	1.5e-180	1.003	1.0	0.826	UniRef:UniRef50_F7M0J8
contig_28	cds	20941	22353	+	BOFHPH_04101	951.0	0.0	1.0	1.0	0.991	UniRef:UniRef50_F7M0J9
contig_28	cds	22390	25641	+	BOFHPH_04102	1674.0	0.0	1.013	1.003	0.745	UniRef:UniRef50_I8UQ76
contig_28	cds	25853	26305	+	BOFHPH_04103	-	-	-	-	-	-
contig_28	cds	26318	26686	+	BOFHPH_04104	-	-	-	-	-	-
contig_28	cds	26921	27331	+	BOFHPH_04105	-	-	-	-	-	-
contig_28	cds	27294	29420	+	BOFHPH_04106	1229.0	0.0	1.010	0.844	0.863	UniRef:UniRef50_E6SSM5
contig_28	cds	29395	29754	+	BOFHPH_04107	198.0	1.9e-65	1.0	1.0	0.849	UniRef:UniRef50_F3QUZ0
contig_28	cds	30169	30654	+	BOFHPH_04108	241.0	6.9e-81	1.0	0.942	0.714	UniRef:UniRef50_F3QUZ3
contig_28	ncRNA	30665	30702	-	BOFHPH_04109	44.0	6.3e-06	-	-	-	RFAM:RF03085
contig_28	cds	30791	31921	-	BOFHPH_04110	560.0	7.8e-200	1.003	0.982	0.764	UniRef:UniRef50_A0A0F5IPN7
contig_28	cds	32161	34263	-	BOFHPH_04111	754.0	1.7e-267	0.879	0.986	0.608	UniRef:UniRef50_A0A5M8NXR0
contig_28	cds	34353	35873	-	BOFHPH_04112	632.0	3.0e-224	1.032	1.0	0.699	UniRef:UniRef50_K9EKM1
contig_28	cds	36219	37406	-	BOFHPH_04113	465.0	1.4e-160	1.0	0.811	0.567	UniRef:UniRef50_E5CFV0
contig_28	cds	37524	37715	-	BOFHPH_04114	93.2	2.3e-25	0.984	0.954	0.710	UniRef:UniRef50_F7M0L1
contig_28	cds	37712	37939	-	BOFHPH_04115	-	-	-	-	-	-
contig_28	cds	38065	38757	-	BOFHPH_04116	437.0	9.3e-156	1.0	0.891	0.978	UniRef:UniRef50_A0A0E2ALK0
contig_28	cds	38934	39221	-	BOFHPH_04117	187.0	6.1e-62	1.0	1.0	1.0	UniRef:UniRef50_I9SA69
contig_28	cds	39347	39769	-	BOFHPH_04118	156.0	6.0e-48	1.007	0.887	0.596	UniRef:UniRef50_A3N2P0
contig_28	cds	39852	40544	-	BOFHPH_04119	202.0	3.2e-63	0.991	0.851	0.509	UniRef:UniRef50_F5J0M2
contig_28	cds	40630	41790	-	BOFHPH_04120	399.0	4.0e-136	0.951	0.900	0.559	UniRef:UniRef50_A0A354M578
contig_28	cds	41999	42154	-	BOFHPH_04121	-	-	-	-	-	-
contig_28	cds	42355	43566	-	BOFHPH_04122	619.0	3.3e-222	1.0	0.955	0.752	UniRef:UniRef50_I9BGE4
contig_28	cds	43616	45907	-	BOFHPH_04123	904.0	0.0	1.166	0.993	0.655	UniRef:UniRef50_I8XRJ0
contig_28	cds	47067	49073	-	BOFHPH_04124	1014.0	0.0	0.996	0.899	0.750	UniRef:UniRef50_A0AA43KXS5
contig_28	cds	49096	50391	-	BOFHPH_04125	694.0	7.3e-251	1.037	1.0	0.785	UniRef:UniRef50_K9ECK2
contig_28	cds	50388	50816	-	BOFHPH_04126	181.0	1.0e-57	0.951	0.882	0.674	UniRef:UniRef50_R9IDG4
contig_28	cds	51568	52371	+	BOFHPH_04127	517.0	1.8e-186	1.0	0.957	0.985	UniRef:UniRef50_K9DUS7
contig_28	cds	52352	52756	+	BOFHPH_04128	176.0	9.6e-56	1.216	1.0	0.656	UniRef:UniRef50_K9EHQ2
contig_28	cds	52776	53363	+	BOFHPH_04129	-	-	-	-	-	-
contig_28	cds	53382	53600	+	BOFHPH_04130	-	-	-	-	-	-
contig_29	cds	98	2182	-	BOFHPH_04131	1194.0	0.0	0.993	0.829	0.833	UniRef:UniRef50_A0A174VDU8
contig_29	cds	2257	3588	-	BOFHPH_04132	600.0	3.5e-213	1.0	0.943	0.686	UniRef:UniRef50_Q93HR0
contig_29	cds	3678	5534	-	BOFHPH_04133	941.0	0.0	1.0	0.995	0.782	UniRef:UniRef50_Q8AA76
contig_29	cds	5582	7183	-	BOFHPH_04134	639.0	1.2e-224	1.004	0.853	0.587	UniRef:UniRef50_A4SCI7
contig_29	cds	7428	7526	+	BOFHPH_04135	-	-	-	-	-	-
contig_29	cds	7566	8996	+	BOFHPH_04136	643.0	2.5e-228	1.118	0.942	0.630	UniRef:UniRef50_I9HIF4
contig_29	cds	9117	9521	+	BOFHPH_04137	224.0	6.4e-75	0.993	0.937	0.872	UniRef:UniRef50_A0A449I3I3
contig_29	cds	9774	10193	+	BOFHPH_04138	145.0	8.6e-44	1.014	0.922	0.567	UniRef:UniRef50_I8XFG6
contig_29	cds	10199	11071	+	BOFHPH_04139	235.0	1.5e-74	0.972	0.904	0.528	UniRef:UniRef50_A0A098QYV5
contig_29	cds	11108	12445	+	BOFHPH_04140	573.0	1.6e-202	0.996	0.906	0.691	UniRef:UniRef50_A0A969DNC7
contig_29	cds	12451	13443	+	BOFHPH_04141	497.0	7.1e-176	1.182	1.0	0.695	UniRef:UniRef50_A0A174V9X4
contig_29	cds	13440	14114	+	BOFHPH_04142	236.0	1.5e-76	0.969	0.825	0.613	UniRef:UniRef50_A0A3P1ZZK9
contig_29	cds	14132	14719	+	BOFHPH_04143	215.0	3.8e-69	0.995	0.847	0.613	UniRef:UniRef50_A0A095Y927
contig_29	cds	14731	15303	+	BOFHPH_04144	255.0	3.6e-85	0.974	0.845	0.719	UniRef:UniRef50_H6LC28
contig_29	cds	15507	16541	+	BOFHPH_04145	476.0	7.9e-168	0.985	0.931	0.667	UniRef:UniRef50_A0A7X6VUG0
contig_29	ncRNA	16607	16688	+	BOFHPH_04146	98.3	6.7e-16	-	-	-	RFAM:RF01694
contig_29	cds	16848	18107	-	BOFHPH_04147	848.0	1.3e-312	1.002	1.0	0.998	UniRef:UniRef50_I9JUB0
contig_29	cds	18243	19487	-	BOFHPH_04148	830.0	8.8e-306	1.0	1.0	0.995	UniRef:UniRef50_I9ASR2
contig_29	cds	19510	20334	-	BOFHPH_04149	300.0	1.3e-100	1.073	1.0	0.524	UniRef:UniRef50_Q64T40
contig_29	cds	20515	22062	+	BOFHPH_04150	881.0	0.0	1.016	0.894	0.891	UniRef:UniRef50_A0A653ACE6
contig_29	cds	22093	22422	+	BOFHPH_04151	125.0	1.4e-36	1.0	0.858	0.569	UniRef:UniRef50_I9V663
contig_29	cds	22427	25276	+	BOFHPH_04152	1221.0	0.0	1.003	0.927	0.623	UniRef:UniRef50_A0A098C017
contig_29	cds	26418	26936	+	BOFHPH_04153	211.0	7.2e-69	1.0	0.961	0.610	UniRef:UniRef50_K9E5H3
contig_29	cds	26972	27442	+	BOFHPH_04154	177.0	1.1e-55	0.936	0.844	0.596	UniRef:UniRef50_E6SSX3
contig_29	cds	27466	28353	+	BOFHPH_04155	523.0	4.0e-187	0.990	0.809	0.884	UniRef:UniRef50_Q83AP7
contig_29	cds	28367	28939	+	BOFHPH_04156	279.0	7.1e-95	0.995	0.896	0.709	UniRef:UniRef50_A0A642KMG9
contig_29	cds	28932	30275	+	BOFHPH_04157	603.0	6.3e-213	1.034	0.824	0.626	UniRef:UniRef50_S0FSI4
contig_29	cds	30313	31089	+	BOFHPH_04158	316.0	7.5e-107	1.004	0.833	0.571	UniRef:UniRef50_A0A239VBE9
contig_29	cds	31093	32172	+	BOFHPH_04159	573.0	6.9e-205	0.972	0.831	0.756	UniRef:UniRef50_P26397
contig_29	cds	32169	33089	+	BOFHPH_04160	596.0	9.6e-217	1.003	1.0	0.971	UniRef:UniRef50_A0A0E2AQ18
contig_29	cds	33150	34811	+	BOFHPH_04161	556.0	1.3e-192	1.016	0.954	0.523	UniRef:UniRef50_H1HPT3
contig_29	cds	34917	36260	+	BOFHPH_04162	837.0	4.3e-307	1.0	1.0	0.998	UniRef:UniRef50_A0A0E2ANW0
contig_29	cds	36253	37089	+	BOFHPH_04163	-	-	-	-	-	-
contig_29	cds	37091	38074	+	BOFHPH_04164	-	-	-	-	-	-
contig_29	cds	38150	38992	+	BOFHPH_04165	556.0	1.5e-201	1.0	0.949	0.993	UniRef:UniRef50_A0A0E2AQ10
contig_29	cds	38996	39793	+	BOFHPH_04166	270.0	9.2e-89	0.970	0.902	0.518	UniRef:UniRef50_A0A645G0Z6
contig_29	cds	39780	41075	+	BOFHPH_04167	826.0	2.3e-303	1.0	1.0	1.0	UniRef:UniRef50_A0A0E2ANV4
contig_29	cds	41072	41779	+	BOFHPH_04168	257.0	4.9e-85	0.974	0.954	0.537	UniRef:UniRef50_R9I023
contig_29	cds	41776	42528	+	BOFHPH_04169	300.0	3.1e-101	0.980	0.950	0.588	UniRef:UniRef50_I8X766
contig_29	cds	42659	43432	+	BOFHPH_04170	444.0	1.7e-157	1.051	0.865	0.800	UniRef:UniRef50_A0A0P0G337
contig_29	cds	43559	44512	+	BOFHPH_04171	464.0	5.4e-163	1.199	0.995	0.650	UniRef:UniRef50_A0A174JAZ5
contig_29	cds	44663	47125	+	BOFHPH_04172	992.0	0.0	1.054	1.001	0.594	UniRef:UniRef50_W0EN20
contig_29	cds	47278	47961	+	BOFHPH_04173	227.0	7.0e-73	1.018	0.846	0.558	UniRef:UniRef50_Q1CWP8
contig_29	cds	47961	48206	+	BOFHPH_04174	101.0	6.8e-28	0.938	0.809	0.566	UniRef:UniRef50_A0A7U9MST0
contig_30	tRNA	2	75	-	BOFHPH_04175	77.5	-	-	-	-	-
contig_30	cds	425	1015	+	BOFHPH_04176	224.0	3.1e-73	1.010	1.005	0.566	UniRef:UniRef50_I0AGQ8
contig_30	cds	1055	1774	+	BOFHPH_04177	307.0	1.8e-104	0.979	0.914	0.611	UniRef:UniRef50_D1P969
contig_30	cds	1893	2645	+	BOFHPH_04178	294.0	1.4e-98	1.056	0.898	0.564	UniRef:UniRef50_Q8A7Z6
contig_30	cds	2830	3441	+	BOFHPH_04179	287.0	3.0e-97	1.069	0.900	0.636	UniRef:UniRef50_Q8A7Z7
contig_30	cds	3426	4124	+	BOFHPH_04180	333.0	1.4e-114	0.996	0.822	0.710	UniRef:UniRef50_K9EFX6
contig_30	cds	4156	5475	+	BOFHPH_04181	816.0	8.6e-299	1.091	1.0	0.868	UniRef:UniRef50_A0A139K2K7
contig_30	cds	5618	6781	+	BOFHPH_04182	587.0	7.9e-210	1.067	0.998	0.709	UniRef:UniRef50_A0A2H6EAH4
contig_30	cds	6852	7331	+	BOFHPH_04183	299.0	1.0e-103	1.0	0.909	0.899	UniRef:UniRef50_E1WS50
contig_30	cds	7582	8202	-	BOFHPH_04184	228.0	1.9e-74	0.995	0.995	0.532	UniRef:UniRef50_I9V479
contig_30	cds	8711	9022	-	BOFHPH_04185	214.0	4.6e-72	1.0	1.0	1.0	UniRef:UniRef50_A0A081UHK6
contig_30	cds	9235	10179	+	BOFHPH_04186	410.0	6.7e-143	0.978	0.968	0.658	UniRef:UniRef50_A0A081UHK7
contig_30	cds	10540	10932	+	BOFHPH_04187	198.0	5.9e-65	1.0	1.0	0.754	UniRef:UniRef50_I9VHM2
contig_30	cds	10957	12102	+	BOFHPH_04188	567.0	1.9e-202	1.021	0.982	0.730	UniRef:UniRef50_E1WP82
contig_30	cds	12138	13094	+	BOFHPH_04189	609.0	2.4e-221	1.006	1.0	0.969	UniRef:UniRef50_A0A015SNH5
contig_30	cds	13131	14141	+	BOFHPH_04190	294.0	2.5e-96	1.042	1.012	0.537	UniRef:UniRef50_A0A0E2B0D2
contig_30	cds	14157	15125	+	BOFHPH_04191	-	-	-	-	-	-
contig_30	cds	15289	16434	+	BOFHPH_04192	417.0	3.9e-143	1.034	0.985	0.642	UniRef:UniRef50_I9VHM8
contig_30	cds	16566	17630	+	BOFHPH_04193	556.0	5.5e-199	0.839	0.814	0.987	UniRef:UniRef50_A0A0I9S585
contig_30	cds	17645	18547	+	BOFHPH_04194	302.0	1.1e-100	1.040	1.0	0.571	UniRef:UniRef50_A0A0E2ANW1
contig_30	cds	18616	19431	+	BOFHPH_04195	256.0	3.2e-83	1.0	0.951	0.561	UniRef:UniRef50_A0A0E2B0C7
contig_30	cds	19445	20461	+	BOFHPH_04196	288.0	3.0e-94	0.976	0.965	0.539	UniRef:UniRef50_I9B5H1
contig_30	cds	20578	21600	+	BOFHPH_04197	264.0	1.3e-84	0.938	0.911	0.502	UniRef:UniRef50_A0A412YP53
contig_30	cds	21609	22712	+	BOFHPH_04198	-	-	-	-	-	-
contig_30	cds	22728	25175	+	BOFHPH_04199	718.0	2.1e-249	0.934	1.0	0.530	UniRef:UniRef50_B3CIR7
contig_30	cds	25271	26842	+	BOFHPH_04200	665.0	2.5e-236	0.992	0.915	0.649	UniRef:UniRef50_E2NL07
contig_30	cds	26960	29440	+	BOFHPH_04201	740.0	7.6e-258	0.942	1.022	0.523	UniRef:UniRef50_B3CIR7
contig_30	cds	29568	29972	-	BOFHPH_04202	-	-	-	-	-	-
contig_30	cds	30020	31207	-	BOFHPH_04203	663.0	2.7e-239	1.0	0.882	0.835	UniRef:UniRef50_A0A099WSQ5
contig_30	cds	31344	32297	+	BOFHPH_04204	381.0	2.6e-130	0.997	0.823	0.617	UniRef:UniRef50_S6A928
contig_30	cds	32405	33247	+	BOFHPH_04205	303.0	2.4e-101	0.964	0.900	0.589	UniRef:UniRef50_I9RSM4
contig_30	cds	33260	34264	+	BOFHPH_04206	442.0	1.1e-154	0.982	0.965	0.646	UniRef:UniRef50_W0ELT7
contig_30	cds	34266	35024	+	BOFHPH_04207	363.0	6.6e-126	1.016	0.938	0.664	UniRef:UniRef50_U6RPQ9
contig_30	cds	35117	36754	+	BOFHPH_04208	639.0	8.4e-226	1.006	0.984	0.584	UniRef:UniRef50_E6SPM3
contig_30	cds	36833	37207	-	BOFHPH_04209	-	-	-	-	-	-
contig_30	cds	37360	38484	+	BOFHPH_04210	557.0	1.8e-198	1.0	0.923	0.754	UniRef:UniRef50_A0A139K266
contig_30	cds	38613	39386	+	BOFHPH_04211	326.0	6.6e-111	0.992	0.836	0.608	UniRef:UniRef50_A0A380ZWH4
contig_30	cds	39389	40582	+	BOFHPH_04212	483.0	6.3e-168	1.202	0.994	0.560	UniRef:UniRef50_G5H9E7
contig_30	cds	40586	42271	+	BOFHPH_04213	1043.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0A108TFM2
contig_30	cds	42279	43073	+	BOFHPH_04214	322.0	1.9e-109	0.913	0.852	0.610	UniRef:UniRef50_A0A7W5DRC4
contig_30	cds	43090	44787	+	BOFHPH_04215	757.0	1.9e-271	0.989	0.964	0.698	UniRef:UniRef50_E5CDH4
contig_31	cds	98	490	-	BOFHPH_04216	246.0	1.0e-83	1.0	0.861	0.969	UniRef:UniRef50_I9S274
contig_31	cds	633	1886	+	BOFHPH_04217	492.0	9.1e-172	0.974	0.933	0.640	UniRef:UniRef50_Q8RBX2
contig_31	cds	1897	2658	+	BOFHPH_04218	459.0	6.1e-164	0.996	0.887	0.833	UniRef:UniRef50_A0A173RHY2
contig_31	cds	2660	3070	-	BOFHPH_04219	149.0	3.2e-45	0.993	0.828	0.548	UniRef:UniRef50_A0A2N8ZFN0
contig_31	cds	3141	3605	+	BOFHPH_04220	238.0	2.0e-79	0.981	0.812	0.795	UniRef:UniRef50_B6VUF3
contig_31	cds	3752	3952	+	BOFHPH_04221	90.9	3.5e-24	1.106	0.880	0.616	UniRef:UniRef50_U6RKG3
contig_31	cds	4078	5859	+	BOFHPH_04222	706.0	1.0e-250	1.005	0.988	0.565	UniRef:UniRef50_A0A967EQE5
contig_31	cds	6004	7182	+	BOFHPH_04223	464.0	4.3e-161	1.003	0.903	0.585	UniRef:UniRef50_U6RLR7
contig_31	cds	7227	8540	+	BOFHPH_04224	620.0	1.7e-221	0.998	0.948	0.745	UniRef:UniRef50_A0A380YKI7
contig_31	cds	8739	9485	-	BOFHPH_04225	499.0	4.3e-180	1.0	0.988	0.976	UniRef:UniRef50_Q64T77
contig_31	cds	9512	10738	-	BOFHPH_04226	566.0	6.9e-201	1.0	0.932	0.794	UniRef:UniRef50_A0A645BUN8
contig_31	cds	10739	11593	-	BOFHPH_04227	362.0	2.9e-124	0.940	0.819	0.644	UniRef:UniRef50_A0A0M6WCJ8
contig_31	cds	11997	12668	+	BOFHPH_04228	221.0	5.5e-71	0.996	0.929	0.518	UniRef:UniRef50_A0A3R6SWJ1
contig_31	cds	12680	13243	+	BOFHPH_04229	187.0	1.0e-58	1.037	0.907	0.541	UniRef:UniRef50_A0A0A2G326
contig_31	cds	13233	15392	+	BOFHPH_04230	1353.0	0.0	1.0	1.0	0.947	UniRef:UniRef50_Q64T82
contig_31	cds	15396	16721	+	BOFHPH_04231	453.0	1.0e-155	1.007	0.991	0.523	UniRef:UniRef50_A0A174I1T1
contig_31	cds	16734	17792	+	BOFHPH_04232	483.0	7.8e-170	1.054	0.944	0.647	UniRef:UniRef50_A0A0E2LNP9
contig_31	cds	17857	18369	+	BOFHPH_04233	247.0	7.6e-83	0.988	0.870	0.667	UniRef:UniRef50_Q7MTF1
contig_31	cds	18366	19367	+	BOFHPH_04234	439.0	2.0e-153	0.964	0.909	0.632	UniRef:UniRef50_A0A959IUK8
contig_31	cds	19447	19710	+	BOFHPH_04235	114.0	1.1e-32	1.0	0.845	0.609	UniRef:UniRef50_A0A3M1PSY0
contig_31	cds	21718	22161	+	BOFHPH_04236	293.0	6.5e-102	1.0	1.0	0.939	UniRef:UniRef50_A0A396C8K4
contig_31	cds	22183	22587	+	BOFHPH_04237	-	-	-	-	-	-
contig_31	cds	22656	23573	-	BOFHPH_04238	491.0	1.1e-174	0.997	0.927	0.813	UniRef:UniRef50_U2CBH0
contig_31	cds	23584	25002	-	BOFHPH_04239	646.0	1.5e-229	1.019	0.845	0.661	UniRef:UniRef50_Q8AA22
contig_31	cds	25269	27989	+	BOFHPH_04240	1352.0	0.0	0.997	0.913	0.751	UniRef:UniRef50_I0AGE6
contig_31	cds	28190	28759	+	BOFHPH_04241	-	-	-	-	-	-
contig_31	cds	28959	29474	+	BOFHPH_04242	320.0	1.7e-111	1.0	0.807	0.930	UniRef:UniRef50_E6SVT2
contig_31	cds	29555	30163	-	BOFHPH_04243	364.0	7.2e-128	1.0	0.838	0.856	UniRef:UniRef50_U6RIA3
contig_31	cds	30225	30926	-	BOFHPH_04244	318.0	5.6e-109	0.991	0.899	0.706	UniRef:UniRef50_K5CSY2
contig_31	cds	30942	32066	-	BOFHPH_04245	467.0	5.0e-163	0.987	0.907	0.596	UniRef:UniRef50_A0A174N7W4
contig_31	cds	32068	32613	-	BOFHPH_04246	353.0	1.2e-124	1.0	0.973	0.989	UniRef:UniRef50_K9E7L1
contig_31	cds	32625	34319	-	BOFHPH_04247	820.0	1.0e-296	0.995	0.986	0.695	UniRef:UniRef50_B4S9A9
contig_31	cds	34350	35126	-	BOFHPH_04248	327.0	5.0e-112	0.981	0.977	0.664	UniRef:UniRef50_A0AAN0S2Q0
contig_31	cds	35267	35881	-	BOFHPH_04249	275.0	1.4e-92	0.985	0.885	0.627	UniRef:UniRef50_B0MYC6
contig_31	cds	35885	36082	-	BOFHPH_04250	100.0	3.9e-28	1.015	0.917	0.742	UniRef:UniRef50_R6C6H0
contig_31	cds	36423	37040	-	BOFHPH_04251	370.0	2.6e-130	1.0	0.903	0.859	UniRef:UniRef50_A0A379MUV6
contig_31	cds	37162	39522	+	BOFHPH_04252	1028.0	0.0	1.001	1.026	0.666	UniRef:UniRef50_F3ZU38
contig_31	cds	39679	40779	+	BOFHPH_04253	491.0	4.6e-172	1.016	0.844	0.613	UniRef:UniRef50_A0A174N141
contig_31	tRNA	40910	40982	+	BOFHPH_04254	79.5	-	-	-	-	-
contig_32	tRNA	86	158	-	BOFHPH_04255	68.2	-	-	-	-	-
contig_32	cds	398	994	+	BOFHPH_04256	219.0	8.2e-71	0.965	0.845	0.586	UniRef:UniRef50_U6RFI7
contig_32	cds	1007	1753	+	BOFHPH_04257	371.0	6.3e-129	0.996	0.826	0.789	UniRef:UniRef50_A5I7X4
contig_32	cds	1762	2436	+	BOFHPH_04258	314.0	2.7e-107	0.987	0.860	0.665	UniRef:UniRef50_A0A1V6CQF7
contig_32	cds	2500	2697	-	BOFHPH_04259	-	-	-	-	-	-
contig_32	cds	2998	4341	-	BOFHPH_04260	501.0	5.7e-173	1.020	0.835	0.581	UniRef:UniRef50_K9DV30
contig_32	cds	4435	5274	+	BOFHPH_04261	404.0	9.3e-142	1.011	1.004	0.702	UniRef:UniRef50_A0A374W8T2
contig_32	cds	5277	6527	+	BOFHPH_04262	464.0	2.0e-160	0.993	0.910	0.552	UniRef:UniRef50_I9ANE6
contig_32	cds	6524	7849	+	BOFHPH_04263	541.0	6.8e-190	0.991	0.901	0.618	UniRef:UniRef50_C3X410
contig_32	cds	7853	10162	+	BOFHPH_04264	959.0	0.0	1.059	0.993	0.651	UniRef:UniRef50_A0A139KFC4
contig_32	cds	10265	14809	+	BOFHPH_04265	2155.0	0.0	1.003	0.990	0.710	UniRef:UniRef50_I8WX56
contig_32	cds	14837	17188	+	BOFHPH_04266	931.0	0.0	1.017	0.997	0.574	UniRef:UniRef50_A0A1C7GX08
contig_32	cds	17315	18217	+	BOFHPH_04267	462.0	5.8e-163	1.010	0.835	0.739	UniRef:UniRef50_A0A1W9VEU3
contig_32	cds	18352	18528	+	BOFHPH_04268	-	-	-	-	-	-
